creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2017-01-23 23:43:46,"""真的太棒了  从下单到货上门不到两天时间  速度很快服务态度很好  特别是安装人员 态度是目前为止见过最好的售后。 希望格力公司能给广西百色市德保县的两位安装师傅加工资","5,""afterDays"":0", 23,true,"""婉***明""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""贵州"""
2017-03-28 14:16:24,"""安装速度快","3,""afterDays"":0", 14,false,"""蒗***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自手机QQ购物""","""金牌会员""","""重庆"""
2017-03-28 14:04:04,"""很不错，安装服务都很好","5,""afterDays"":0", 14,true,"""R***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-03-28 14:02:39,"""宝贝很好！服务也很好！","5,""afterDays"":0", 14,true,"""j***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""山东"""
2017-03-28 14:02:21,"""格力空调就是好！下次有买空调还是买格力空调！董明珠全力呵护中国制造---格力空调品牌！骄傲！","5,""afterDays"":0", 14,false,"""j***u""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""",""""""
2017-03-28 13:59:39,"""晚上买的，第二天下午就送过来了，并已经安装好，速度服务都是都很好，质量要等用过一段时间才能评价！","4,""afterDays"":0", 13,false,"""U***V""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""银牌会员""",""""""
2017-03-28 13:58:13,"""机器超赞送货超快","5,""afterDays"":0", 13,true,"""3***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-28 13:39:58,"""完美售后服务！邮递过来时候非常好，纸箱子几乎没有摩擦的痕迹！很贴心！安装师傅安装非常快！非常到位！总之就是好啦！支持格力！支持京东！","5,""afterDays"":0", 13,true,"""大***哥""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-28 13:31:10,"""好","3,""afterDays"":0", 13,true,"""j***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-03-28 13:28:25,"""好","5,""afterDays"":0", 13,true,"""j***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-01-26 19:10:28,"""用了几天效果很好。相信格力。送货安装一步完成。","4,""afterDays"":0", 19,true,"""德***具""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""浙江"""
2017-01-26 19:12:57,"""给好评吧，双十一买的很快就到本地了，不过送货的吧空调弄丢了，这么大的东西，怎么就丢了呢，实在没想通，送货的又重新给我发了货，态度倒是挺好的，安装师傅辛苦了。","16,""afterDays"":0", 19,true,"""1***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""贵州"""
2016-11-27 00:21:40,"""当天买当天就装好了。。师傅比较辛苦啊。","10,""afterDays"":0", 00,true,"""j***狼""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-04-02 18:14:48,"""好","3,""afterDays"":0", 18,true,"""j***a""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""来自京东iPhone客户端""","""金牌会员""","""上海"""
2016-11-06 20:34:10,"""好","2,""afterDays"":0", 20,true,"""m***奇""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2016-11-06 14:58:34,"""好","3,""afterDays"":0", 14,true,"""H***蒯""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""来自京东iPhone客户端""","""PLUS会员""",""""""
