creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2017-03-16 15:53:35,"""我挺不错的，下次还会选择京东，安装工特别热情。没有安装费用，就有一个高空作业费100元。15号购买的，16号上午就送到了，送货速度特别快，上午送到下午就来安装，对这次购物特别满意。""","1,""afterDays"":0", 15,true,"""L***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
2017-03-16 15:53:35,"""嗯，格力的空调嗯，京东的配送确实很满意，授后很贴心啊打电话不停地询问有什么问题没有，很满意，很满意""","3,""afterDays"":0", 15,true,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
2017-03-14 12:19:07,"""满意""","3,""afterDays"":0", 12,true,"""王***强""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""安徽"""
2017-03-14 12:01:28,"""好""","3,""afterDays"":0", 12,false,"""行***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""湖北"""
2017-03-14 11:56:15,"""京东服务就是好""","2,""afterDays"":0", 11,false,"""信***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""",""""""
2017-03-14 11:56:14,"""格力空调还是不错的，而且配送速度也很快""","2,""afterDays"":0", 11,true,"""鸵***现""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""北京"""
2017-03-14 11:49:41,"""物流速度很快的""","1,""afterDays"":0", 11,true,"""八***气""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-03-21 10:33:02,"""制冷速度较慢""","6,""afterDays"":0", 10,false,"""格力服务中心""","""正1.5匹""","""品圆变频挂机""",false,3,0,"""""","""铜牌会员""",""""""
2017-03-15 09:15:18,"""好""","3,""afterDays"":0", 09,true,"""j***冥""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
2017-03-14 11:29:34,"""很给力，安装师傅很负责""","3,""afterDays"":0", 11,true,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2017-03-14 11:11:49,"""还未安装使用以后再评""","3,""afterDays"":0", 11,true,"""j***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""北京"""
2017-03-12 18:07:54,"""焦先生        安装师傅十分辛苦，十分满意！""","1,""afterDays"":0", 18,true,"""j***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""辽宁"""
2017-03-12 18:02:26,"""安装师傅态度非常好，服务非常好，下次再买。""","1,""afterDays"":0", 18,true,"""低***少""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2017-03-12 17:46:54,"""刚装上，送货速度蛮快的，安装师傅态度也不错，试了一下，效果蛮好的，以后用一段时间再来评价下""","1,""afterDays"":0", 17,true,"""迪***啊""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-03-12 17:38:33,"""12345678954123""","1,""afterDays"":0", 17,true,"""t***m""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2017-03-12 17:34:29,"""师傅服务态度好，技能高。""","3,""afterDays"":0", 17,true,"""h***e""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-12 17:32:41,"""送货很及时  安装也很快  只是安装的好像只记得搞数量  多赚钱  对安装质量要求的一般""","1,""afterDays"":0", 17,true,"""6***威""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""山东"""
2017-03-13 07:49:40,"""3级能耗这点没注意，但东西不错""","10,""afterDays"":0", 07,false,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""上海"""
2017-03-12 17:23:33,"""昨天晚上刚下单，今天就送货上门了，安装师傅也到了，服务很好，以后都会来京东，格力棒棒的。""","1,""afterDays"":0", 17,true,"""孤***棍""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员[试用]""","""广东"""
2017-03-12 17:23:33,"""相信格力！""","1,""afterDays"":0", 17,true,"""d***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""河南"""
2017-03-12 17:20:53,"""快递速度真快，昨天下午下的单，今天早上就送到了，服务好，还没预约安装，明天再打电话约一下。""","1,""afterDays"":0", 17,true,"""N***t""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2017-03-12 17:20:53,"""安装师傅不错""","10,""afterDays"":10", 17,true,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-03-11 16:52:39,"""送货及时，安装服务也很好。""","5,""afterDays"":0", 16,true,"""乖***买""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2017-03-11 16:44:34,"""物流快""","0,""afterDays"":0", 16,true,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-11 16:41:27,"""安心专业服务""","48,""afterDays"":0", 16,true,"""j***子""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-11 16:43:22,"""物流很快，安装师傅态度非常好，安装技术也很不错，值得购买""","1,""afterDays"":0", 16,true,"""t***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-11 16:29:10,"""还没使用，感觉还是不错的""","6,""afterDays"":0", 16,true,"""j***贱""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
2017-03-11 16:29:10,"""服务很好很到位，速度也很快。""","0,""afterDays"":0", 16,true,"""x***r""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2017-03-11 16:09:32,"""同时购买2台空调，物流神速，已安装上""","3,""afterDays"":0", 16,true,"""王***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""广东"""
2017-03-11 16:03:52,"""安装不错""","3,""afterDays"":0", 16,true,"""j***h""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
2017-03-11 16:02:31,"""好""","3,""afterDays"":0", 16,false,"""c***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""江苏"""
