creationTime,content_1,days,isMobile,nickname,productSize,referenceName,referenceTime,score,userClient,userLevel,userProvince
2016/5/5 20:18,"""安装满意。",3,FALSE,"""aeegwyrrPMfz""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/2 22:53,5,"""来自微信购物""","""银牌会员""",""""""
2016/5/5 20:13,"""不错",32,TRUE,"""f***l""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/3 15:36,5,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2016/5/5 20:05,"""挺好的，没声音制冷快",5,TRUE,"""一***下""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/30 18:22,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/5/5 20:05,"""刚装..........",4,TRUE,"""j***n""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/1 12:17,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/5/5 19:58,"""已经安装了，贵有贵的道理，很好用",59,TRUE,"""j***n""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/3/7 13:37,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/5/5 19:56,"""格力空调确实不错，服务，配送安装都是很不错，",3,TRUE,"""公***明""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/2 22:16,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/5/5 19:56,"""送货快挺好的！价格实惠",3,TRUE,"""啊***健""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/2 22:02,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016/6/21 10:02,"""格力，凝聚核心科技，就是棒，噪音小，效果棒，物流给力，太赞了",17,TRUE,"""M***r""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/3 10:11,5,"""来自京东Android客户端""","""PLUS会员[试用]""",""""""
2017/3/31 20:50,"""安装师傅早上八点多就到了，安装很用心，干活很细致，中饭都未吃，坚持装完，点赞！",5,TRUE,"""j***7""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 5:08,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/11/17 15:30,"""送货很快配送员服务态度很好，已经安装，安装师傅也不错，京东服务非常好",5,TRUE,"""小***0""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 18:28,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016/11/30 16:52,"""格力空调希望他的品质能对得起他的价格",11,TRUE,"""半***两""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/14 2:22,5,"""来自京东iPhone客户端""","""PLUS会员[试用]""","""广东"""
2017/3/25 23:27,"""看着还不错的样子，试了一下制冷蛮快的～～",3,TRUE,"""a***o""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/16 1:06,5,"""来自京东iPhone客户端""","""PLUS会员""","""福建"""
2017/2/19 13:57,"""刚刚收到货，应该可以的，我相信格力",2,TRUE,"""j***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/30 8:56,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2017/4/1 17:24,"""基本满意，二楼高空作业费100元。",3,TRUE,"""j***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/23 17:38,5,"""来自京东Android客户端""","""钻石会员""","""福建"""
2017/3/26 12:08,"""送货快，安装快，好。",1,FALSE,"""1***e""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/12/13 16:22,5,"""""","""金牌会员""",""""""
2016/12/14 18:33,"""师傅安装很细心，很专业！相信格力，相信京东！",6,TRUE,"""吴***杰""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/1/2 8:13,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017/1/8 12:35,"""服务很好，售后跟进及时",9,FALSE,"""j***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/1 1:40,5,"""""","""钻石会员""",""""""
2016/6/26 20:57,"""不错",8,TRUE,"""j***a""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 10:59,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/6/26 20:56,"""不错，制冷挺快，说下报价，安装免费，赠3米管，加一米80，外部安装打眼如果是承重墙80，外部支架80",19,TRUE,"""无***7""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 16:11,5,"""来自京东Android客户端""","""PLUS会员[试用]""",""""""
2016/6/26 20:56,"""gdhdhdududucj",8,FALSE,"""5***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 21:44,5,"""""","""钻石会员""","""北京"""
2016/6/26 20:52,"""送货速度太慢啦第一次三星",7,TRUE,"""a***z""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/19 3:17,3,"""""","""钻石会员""","""广东"""
2016/6/27 15:20,"""装了还没来得及评价，安装很快，态度挺好的。东西不错声音挺小，希望时间久了还一样好用。",10,FALSE,"""夤***7""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 0:15,5,"""""","""银牌会员""",""""""
2016/6/26 20:41,"""不得不说，格力店大欺客，质量无从考证",5,TRUE,"""蜻***梦""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/21 22:55,5,"""来自京东Android客户端""","""钻石会员""","""天津"""
2016/6/26 20:41,"""喜欢",8,FALSE,"""z***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 22:46,5,"""""","""银牌会员""",""""""
2016/6/26 20:37,"""东西不错 安装师傅很辛苦 安装费270高空作业 鼓捣半天 安全很重要 ? 还帮我把微波炉置物架帮忙打了孔 嘻嘻",8,TRUE,"""念***情""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 10:34,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/6/26 20:37,"""不错",17,TRUE,"""淡***惧""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/9 22:24,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/6/26 20:36,"""已经安装完毕。",2,FALSE,"""s***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/24 21:42,5,"""来自京东iPhone客户端""","""银牌会员""","""广东"""
2016/6/5 16:04,"""以前从来不去评价的，不知道浪费了多少积分，自从知道评论之后京豆可以抵现金了，才知道评论的重要性，京豆的价值. 后来我就把这段话复制了，走到哪里，复制到哪里，既能赚京豆，还非常省事，特别是不用认真的评论了，但是你要是看到这段评论的话那么这个商品一定是不错的~虽然我没有认真评价但是如果东西很差的话那么我一定会认真的差评而不是复制这段话咯~ 嘿嘿嘿",4,FALSE,"""蜀***都""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:03,5,"""来自京东iPhone客户端""","""钻石会员""","""吉林"""
2016/7/30 16:04,"""1111111",3,TRUE,"""j***y""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/2 16:16,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/6/5 16:03,"""装了，不知道用起来怎么样，这回的安装师傅还行，没像以前那样，同样四楼收150高空作业费，这次只收50.",4,TRUE,"""晟***""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 18:31,5,"""来自京东iPhone客户端""","""银牌会员""",""""""
2016/6/9 19:37,"""噪音小，服务不错！",4,FALSE,"""L***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:02,5,"""""","""金牌会员""","""广东"""
2016/6/5 16:02,"""好，服务好！",4,TRUE,"""j***b""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:00,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016/6/27 20:35,"""全五星，安装专业。",4,TRUE,"""c***f""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 10:19,5,"""来自京东Android客户端""","""PLUS会员""","""上海"""
2016/6/5 15:59,"""效果不错，满意",3,TRUE,"""x***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/2 23:32,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/6/5 15:59,"""静音，师傅安装细致，另外付了高空作业和加长管道费，总体满意。",4,TRUE,"""小***凡""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:31,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/6/5 15:57,"""1111",4,FALSE,"""一***S""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:02,5,"""""","""PLUS会员[试用]""",""""""
2016/6/5 15:54,"""预约送货及时赞一个，安装前也会打电话来预约上门时间。安装师傅很热情，没有出现网上说的乱收费情况。我家就一个支架加一米的管子共130元，因为我要求用的最普通的支架30元的，管子因为买的1P变频空调100元一米。师傅也给空调抽真空了。制冷暂时还行，不知道夏天怎样，开到最强劲风力声音也不大。空调款式简洁大气，暂时满意。",3,TRUE,"""h***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/2 0:02,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/3/10 20:32,"""好 物流快 安装师傅态度也好",2,FALSE,"""j***c""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 12:50,5,"""来自微信购物""","""银牌会员""",""""""
2017/3/10 19:24,"""好评，服务挺好的，试用了下没有发现什么问题～",2,TRUE,"""a***7""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 18:44,5,"""来自京东iPhone客户端""","""金牌会员""","""湖北"""
2017/3/26 14:39,"""安装的师傅服务态度很好哦&hellip;&hellip;",1,TRUE,"""j***y""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/9 16:04,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/3/10 19:13,"""好评",2,TRUE,"""j***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 13:51,5,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
2017/3/10 19:13,"""安装师傅太热情了，态度很好！",4,TRUE,"""1***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/6 12:03,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/3/10 18:56,"""可以，但还没用",1,TRUE,"""j***n""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/9 12:18,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017/3/10 18:47,"""好评，神速，支持京东！",2,TRUE,"""w***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 13:19,5,"""来自京东Android客户端""","""钻石会员""","""安徽"""
2017/3/10 18:29,"""很好",2,TRUE,"""5***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 15:08,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/3/10 17:44,"""师傅服务好，空调不错",4,TRUE,"""京***扫""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/6 21:26,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/3/10 17:41,"""服务态度很好，挺不容易的工作人员。",2,TRUE,"""j***x""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/8 0:35,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/7/14 8:29,"""专门用了一段时间才来评价，制冷效果真的不错，暂时还没发现问题。",26,TRUE,"""j***i""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 6:13,5,"""来自京东iPhone客户端""","""钻石会员""","""河南"""
2016/7/14 8:29,"""空调给力！遗憾的是遥控器没夜光&hellip;&hellip;晚上看不见&hellip;&hellip;安装师傅也不错！安装没花一分钱～",3,TRUE,"""妙***花""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/7/11 1:27,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016/7/14 8:26,"""信京东！！",87,FALSE,"""加***东""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/18 11:50,5,"""""","""金牌会员""",""""""
2016/7/14 8:07,"""空调可以，遥控器菜单上少了好多功能，连最基本的除湿都没有",23,TRUE,"""s***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/21 13:59,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2016/7/14 8:07,"""空调有点买小了，不过物流速度很快。派送的和安装的师傅都非常热心，态度很好。",6,TRUE,"""苏***眠""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/7/8 9:07,5,"""来自京东Android客户端""","""金牌会员""","""浙江"""
2016/7/14 8:01,"""质量很好，价格很实惠，需要再来",28,TRUE,"""6***翔""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 8:47,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/7/14 7:55,"""东东很不错，喜欢，下次还来买！",5,TRUE,"""j***j""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/7/9 15:23,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/7/14 7:53,"""东西不错，就是发货太慢，买的现货走了半个半个多月，希望以后能改进",26,TRUE,"""jd_185505oop""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 0:02,5,"""来自京东Android客户端""","""银牌会员""",""""""
2016/7/14 7:45,"""很好。",26,TRUE,"""x***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 16:18,5,"""来自京东Android客户端""","""银牌会员""","""江西"""
2016/7/14 7:34,"""体验了不错",16,TRUE,"""j***s""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 9:16,5,"""来自京东Android客户端""","""金牌会员""","""湖南"""
2016/11/23 14:44,"""很好用 上门安装师傅态度很好 制热效果也不错 大品牌值得信赖 支持京东 希望京东越做越好！",15,TRUE,"""昨***去""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 16:37,5,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2016/11/23 14:24,"""安装人员很快",12,TRUE,"""6***m""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 21:11,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/11/23 14:19,"""双十一抢购的，优惠多多，安装师傅态度好",12,TRUE,"""j***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:05,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/11/23 14:08,"""赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞",12,TRUE,"""0***店""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:01,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/11/23 14:06,"""省电",12,FALSE,"""j***i""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:00,4,"""""","""金牌会员""","""广东"""
2016/11/23 14:06,"""今天装好了格力空调，看起来不错，安装师傅态度挺好的，给个赞。",12,FALSE,"""孙***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 1:11,5,"""""","""金牌会员""",""""""
2016/11/23 13:58,"""，，，，，",12,TRUE,"""j***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:14,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/11/23 13:49,"""相信国产大品牌，安装很给力",12,FALSE,"""超***叔""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 11:17,5,"""""","""钻石会员""",""""""
2016/11/23 13:46,"""产品售后都非常满意，格力很贴心",12,TRUE,"""f***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:06,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/11/23 13:28,"""满意！质量好，安装好，服务到位！",12,TRUE,"""j***d""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:58,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/11/23 13:28,"""总体感觉还行",3,FALSE,"""j***v""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 12:33,5,"""""","""金牌会员""",""""""
2016/11/14 8:32,"""好评",6,TRUE,"""7***光""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 0:34,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/11/14 8:32,"""产品质量非常好！令热风效果都很不错！使用后才来评价的。",56,TRUE,"""s***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/9/19 0:03,5,"""来自京东iPhone客户端""","""企业会员""","""北京"""
2016/11/14 8:30,"""信赖品牌，双十一抢的，价格优惠，物流很快！",3,TRUE,"""K***e""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 16:52,5,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2016/11/14 8:14,"""已经是第二台了，其实双11跟平时活动差不多，只是多了100元维修金。",3,FALSE,"""7***莉""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 20:46,5,"""来自微信购物""","""金牌会员""","""湖南"""
2016/11/14 8:12,"""不错不错，好用，以后再买。",3,TRUE,"""j***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 9:52,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016/11/14 8:10,"""不错不错不错",6,FALSE,"""犀***丁""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 8:00,5,"""来自微信购物""","""金牌会员""","""江苏"""
2016/11/14 8:08,"""格力负责安装的小哥非常好，态度好，有耐心。",6,TRUE,"""j***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 11:14,5,"""来自京东Android客户端""","""PLUS会员""","""北京"""
2016/11/14 8:04,"""很不错，很好",3,TRUE,"""s***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 9:01,5,"""来自京东iPhone客户端""","""银牌会员""","""江苏"""
2016/11/14 8:02,"""蛮好的.......",3,FALSE,"""h***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 13:15,5,"""""","""钻石会员""","""江苏"""
2017/2/21 15:02,"""不错啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊",6,TRUE,"""小***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/15 16:50,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/2/21 15:02,"""不错",3,FALSE,"""v***妈""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/18 20:51,4,"""""","""金牌会员""","""江苏"""
2017/2/21 14:14,"""空调已安装，试用了一会儿，制冷不错",3,TRUE,"""邓***海""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/18 17:02,5,"""来自京东iPhone客户端""","""PLUS会员[试用]""","""广西"""
2017/2/21 14:13,"""五星好评，空调不错",82,TRUE,"""浪***笑""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/12/1 9:40,5,"""来自京东Android客户端""","""PLUS会员""",""""""
2017/2/21 13:50,"""送货快，售后有保障，安装服务好，噪音小，非常满意！",4,FALSE,"""j***p""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/17 16:53,5,"""""","""PLUS会员""",""""""
2017/2/21 13:50,"""上午下单，下午送到，就是神速。品质没得说，好空调格力造，董大姐还是有一定个人魅力的",2,TRUE,"""倔***哥""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/19 9:12,5,"""来自京东Android客户端""","""金牌会员""","""天津"""
2017/2/21 13:33,"""非常满意，态度认真嗯，很好很好",2,TRUE,"""w***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/19 21:02,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2017/2/21 13:21,"""空调装好了，物流快，安装工人态度很好，很细心，一次很满意的购物！",2,TRUE,"""木***冬""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/19 9:49,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017/2/21 13:11,"""很好",2,TRUE,"""h***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/19 20:36,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017/2/21 12:56,"""很好，凉得很快。安装师傅很专业，态度很好，装的很好很快，超级赞",2,TRUE,"""j***v""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/19 22:47,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/6/8 23:06,"""效果还不错，静音模式很静，希望耗电不会太离谱！安装也很好，提前联系，安装没有收额外的费用！还能白天免息分期支持京东！",6,TRUE,"""j***u""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/2 20:42,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/6/8 23:06,"""不错",7,TRUE,"""1***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 16:24,5,"""来自京东Android客户端""","""银牌会员""","""广东"""
